Sensor1;Sensor2;Sensor3;Sensor5;Sensor6;Ergebnis
79.08009952;85.46882062;67.15571198;65.13571683;72.47313277;3
78.71240786;85.04489377;78.18759167;51.95981252;54.27783633;3
79.63924208;86.1134791;64.95994234;59.8375082;65.15655894;3
68.55111128;73.32951653;61.7316104;62.08436029;68.25935468;3
69.98212274;74.97938858;58.67669728;67.97243444;76.39050471;3
72.19564583;77.53145049;83.0124124;52.49988593;55.023652;3
63.79864107;67.85019794;83.99516327;65.5679933;73.07008598;3
69.47394485;74.39348936;62.94521012;60.37776783;65.90263177;3
88.28806489;96.08506305;68.41094847;53.39787234;56.26372847;3
66.06843403;70.4671357;65.8771466;53.62645383;56.57938862;3
69.88653258;74.86917874;70.36347864;58.63116215;63.4906525;3
71.78260393;77.05523747;60.12728721;65.66352844;73.20201546;3
70.13948124;75.16081367;61.79194514;51.7136023;53.93783174;2
73.10113364;78.57542467;74.22812217;64.21357924;71.19970467;3
72.13988812;77.46716513;67.00035209;54.96894986;58.43331171;3
80.17930913;86.73614464;63.50887105;59.6530845;64.90187859;3
65.84563511;70.21026166;71.03275442;53.33069024;56.17095319;3
68.37397183;73.12528517;56.1593194;62.29005115;68.54340397;3
73.61652042;79.1696353;62.11770295;55.34356527;58.95063776;3
68.43419403;73.19471782;60.22744123;51.29889727;53.36514385;2
71.22373194;76.41089095;66.48960647;54.95006057;58.4072265;3
77.45899001;83.59977672;84.44305121;61.30157184;67.17836111;3
83.13991788;90.14955238;72.88092292;48.08248381;48.92343002;3
83.02515557;90.01723818;70.01066564;60.24686539;65.72186174;3
61.07034;64.7046273;67.13434999;47.73686127;48.44614175;2
66.0756719;70.47548055;69.7767544;58.88769559;63.84491296;3
72.86599459;78.30432317;73.62478306;60.56189549;66.15690329;3
84.12237452;91.2822671;81.04332545;55.20934432;58.76528501;3
69.42638169;74.33865183;85.16009683;59.23386247;64.32295293;3
65.13209104;69.38758732;64.92763379;55.94124244;59.77600147;3
76.59148895;82.59959903;52.97835895;60.61642902;66.2322115;3
78.66635219;84.99179429;63.6983404;52.29313505;54.73813888;3
68.88982245;73.72003059;71.1524778;58.592123;63.43674129;3
66.48501273;70.94742644;63.28197259;53.93583528;57.00662967;3
77.27345309;83.38586357;80.44157147;62.99555393;69.51766971;3
77.09501876;83.18013928;71.68221185;56.84452893;61.0233971;3
75.52326014;81.36799405;73.20491301;60.04243986;65.43955981;3
67.14570777;71.70916895;78.43596831;57.06735195;61.33110508;3
80.90605338;87.57403801;61.89633172;59.46279729;64.63910102;3
63.20907818;67.17046661;82.20686476;59.48316679;64.66723032;3
72.92456434;78.37185065;70.90355342;58.90087417;63.86311195;3
71.15216494;76.3283784;71.10595283;58.62374204;63.48040568;3
84.18742841;91.3572704;75.28221244;60.50282585;66.07533094;3
73.01511022;78.47624473;59.07545432;61.97475844;68.10799976;3
67.43986109;72.04831043;60.57026207;54.56195144;57.87126627;3
81.26367579;87.98635561;62.36093412;55.19338678;58.74324841;3
58.40885155;61.63608767;71.05041499;61.18006153;67.01056116;3
74.90012667;80.64955781;62.74383981;54.95925692;58.41992622;3
70.16224817;75.1870626;76.11270729;59.13995077;64.19326535;3
52.27565811;54.56487641;63.30122659;56.72898718;60.86383944;2
70.97848499;76.12813564;71.6663605;61.91027891;68.01895659;3
62.27453259;66.09299051;70.80228733;61.09885093;66.89841319;3
82.35173386;89.24082257;63.00747856;55.80217024;59.58394939;3
65.89099502;70.26255897;75.59953832;55.71518208;59.46382287;3
54.92357918;57.61777364;79.1128129;54.68852309;58.04605569;2
68.76706852;73.57850253;62.54798012;51.69326145;53.909742;2
65.59020296;69.91576341;68.00530315;58.5491637;63.37741654;3
72.39390943;77.76003675;65.77556513;66.62306263;74.52708649;3
63.0231354;66.95608552;72.37294921;60.73926674;66.40184454;3
77.1652812;83.26114774;87.25081597;65.81126221;73.40602877;3
70.93791812;76.08136442;83.60596684;57.66522012;62.15673254;3
63.87643129;67.93988549;82.18097145;59.03100786;64.04282037;3
67.47386653;72.0875167;69.62297965;59.59849845;64.82649785;3
77.25847485;83.36859454;60.47306255;59.81981739;65.13212877;3
79.26045686;85.67676203;63.4486691;69.70574217;78.78412014;3
70.10371707;75.11957968;79.50582693;61.57656484;67.55811335;3
65.29136289;69.57121839;55.07349323;62.3229021;68.58876957;3
76.7436099;82.77498553;64.43590149;60.73681724;66.3984619;3
64.74150684;68.93726671;68.08516577;65.21333675;72.58032217;3
78.26800829;84.5325272;63.77384597;64.0509002;70.97505266;3
77.86508394;84.06797914;61.85027149;63.91007086;70.78057404;3
60.16779952;63.66405122;63.75335539;57.52078099;61.95726899;3
83.39491519;90.44354927;63.87839852;64.50129243;71.59702289;3
64.75252309;68.9499678;73.15892748;60.56189549;66.15690329;3
72.09562018;77.41612679;71.0638264;62.24569282;68.48214723;3
63.67150963;67.70362287;58.0720718;58.28571151;63.01360161;3
67.11816713;71.67741622;69.91513425;58.24427539;62.9563803;3
74.51053779;80.20038475;70.43362297;61.22356039;67.07063101;3
67.85271939;72.52431177;67.71596196;55.9792359;59.82846863;3
77.85312068;84.05418619;70.24081737;60.70397107;66.3531029;3
72.9100886;78.35516097;58.99951719;59.67194992;64.92793084;3
71.86244279;77.14728698;67.7310498;53.6820617;56.65618044;3
62.92982579;66.84850503;72.69052407;64.53481186;71.64331162;3
70.36392294;75.41958174;69.88221156;54.71996068;58.08946951;3
78.12004259;84.36193146;64.36527582;55.01706122;58.49975121;3
67.66151006;72.30385866;64.12238491;54.24013629;57.42685487;3
80.7813571;87.43027054;68.44395415;63.39060568;70.06321737;3
63.73737523;67.77956204;61.71383365;59.31339232;64.43277987;3
81.61754881;88.39435039;75.80117421;59.58324758;64.80543714;3
72.34795039;77.70704868;61.17990023;69.64080425;78.69444396;3
68.10757174;72.81814154;74.71199518;59.60726506;64.83860414;3
69.43224736;74.34541461;54.72708716;58.41577835;63.19321772;3
87.43196663;95.09803211;69.73019623;64.34887931;71.38654762;3
71.69429995;76.95342818;75.7587988;54.7318214;58.1058486;3
66.79369012;71.30331331;59.90900326;54.45148057;57.71871127;3
54.57569745;57.21668648;80.2070378;60.11915733;65.54550298;3
66.09808128;70.50131724;67.95671999;58.06327048;62.70642114;3
82.0210143;88.85952237;67.68577799;58.93171969;63.90570814;3
78.6020907;84.91770457;64.0501741;64.48618482;71.57615999;3
59.20845769;62.55798651;61.30759078;61.43756904;67.36616677;3
63.18130563;67.13844649;61.92874815;59.93014501;65.28448596;3
78.744355;85.08172694;71.4263162;55.13880073;58.66786767;3
74.60814761;80.31292312;65.16642492;64.53098243;71.63802336;3
66.51897951;70.98658815;64.33300047;58.44755018;63.23709311;3
76.12778194;82.06497212;62.67412704;58.74553884;63.64860126;3
61.02617835;64.65371151;67.5353478;58.65147913;63.51870927;3
73.04005141;78.50500045;78.97946233;60.76520371;66.43766226;3
86.17356247;93.64716614;74.03344097;63.92345953;70.79906316;3
79.00681243;85.38432492;70.12227246;57.72422768;62.23821918;3
59.15585024;62.49733322;57.56559193;55.92698475;59.75631227;2
71.45285071;76.67505141;55.15306538;61.05528522;66.83825102;3
67.12781118;71.68853525;64.0637432;59.67455221;64.93152448;3
68.52405381;73.29832086;53.45545986;64.12924589;71.08324433;3
61.55273599;65.2608015;57.2603164;59.09977043;64.13777822;3
76.8889085;82.94250627;69.40841371;68.78836033;77.5172595;3
63.33360051;67.31403353;69.44940316;60.40220072;65.93637243;3
61.78815528;65.53222609;59.41140347;60.44507885;65.99558508;3
71.98987379;77.29420743;54.57252399;62.9368424;69.43659189;3
59.77660653;63.2130287;70.74885747;55.53502709;59.21503742;3
76.04208708;81.96617099;65.33488085;51.13059345;53.13272429;3
79.01479439;85.39352765;62.61492098;61.26321072;67.12538623;3
83.9022427;91.02846805;59.1083687;60.11083955;65.53401652;3
72.17414481;77.50666108;78.41120368;59.03100786;64.04282037;3
61.8264416;65.57636796;73.13673558;58.18509593;62.87465628;3
68.67960526;73.47766253;54.34479562;53.54757335;56.47045844;2
71.95714392;77.25647182;69.89837829;58.18771255;62.87826971;3
59.47112772;62.86082961;55.94400653;65.68396478;73.23023708;3
70.82219913;75.94794723;73.08179528;61.83033842;67.90856258;3
58.4137992;61.64179202;65.90450886;54.23219094;57.41588273;2
57.68552814;60.80213833;56.00907179;58.02271293;62.65041309;2
64.61573793;68.79226256;67.3241679;58.18312869;62.87193962;3
72.31621584;77.67046062;64.69355657;50.15255196;51.78209556;2
63.90758603;67.97580507;51.52866533;55.57640592;59.2721796;2
73.58309478;79.13109751;77.55914766;59.41627118;64.57485067;3
54.9610731;57.66100192;68.89265541;63.67354403;70.45394175;3
73.31198862;78.81852806;69.98631597;57.12147962;61.40585281;3
89.39216418;97.35802458;58.28061256;63.86453791;70.71769521;3
76.31476837;82.28055647;63.47170751;54.83762246;58.25195483;3
71.51887093;76.75116884;68.47976494;63.27625764;69.90530817;3
73.13242367;78.61150023;76.23183314;60.94015411;66.67926043;3
76.24898007;82.20470644;68.69546786;59.23482698;64.32428488;3
71.81917983;77.09740733;73.04061495;58.59470142;63.44030196;3
67.77745131;72.4375321;83.60045621;56.03308185;59.90282732;3
62.24401563;66.05780626;68.66686903;59.81032022;65.11901363;3
73.73218143;79.30298564;53.9458394;60.85333784;66.5593713;3
73.89614002;79.49202025;51.99872857;55.78238328;59.55662453;3
75.67107122;81.53841153;67.22370682;54.37978147;57.61969822;3
63.4216919;67.41559772;56.94554665;68.33089177;76.88551721;3
67.13400541;71.69567683;67.53198665;56.37595886;60.37632413;3
79.75767648;86.250027;78.18463718;60.03946036;65.43544526;3
57.25987552;60.3113859;81.61370869;59.98059127;65.35414984;3
61.19360609;64.84674585;81.77922672;60.58533044;66.18926584;3
53.99032847;56.54179048;58.92016083;63.2697925;69.89638012;3
61.91580855;65.6794028;82.60183739;55.88145181;59.69343345;3
67.95662006;72.64410313;78.2306476;58.42356135;63.20396567;3
63.95288796;68.02803553;73.06047479;56.64297309;60.74505807;3
59.48233724;62.87375353;73.79464154;48.74805931;49.84255809;2
84.47288469;91.6863847;84.76957254;58.46699336;63.26394321;3
78.65980041;84.98424048;63.24683403;62.51169956;68.84948987;3
85.87384304;93.30160727;55.56081868;62.23531231;68.46781223;3
68.68157659;73.47993536;72.75593788;53.37668157;56.23446503;3
66.78949621;71.29847798;67.47153572;64.02188823;70.93498851;3
72.69176383;78.10344535;64.49743131;57.49751316;61.92513722;3
66.0184357;70.40949057;71.56661315;61.82308065;67.89853994;3
70.88102013;76.01576438;65.56047634;58.5704834;63.40685802;3
83.24837967;90.27460245;77.09801429;55.60453932;59.31103049;3
58.51344799;61.75668121;62.60245567;56.60905257;60.69821545;2
69.97626674;74.97263694;59.98698197;61.00328714;66.76644414;3
70.73078354;75.84255043;62.85324736;56.93529878;61.14874593;3
73.0012626;78.46027923;63.17411698;57.5354732;61.97755822;3
61.67439796;65.40107059;65.06256949;60.82187159;66.51591791;3
62.12295279;65.91822792;75.55932069;52.4913676;55.0118886;2
71.33158494;76.53523911;49.76924782;57.99529098;62.61254469;3
55.14413619;57.8720629;53.01985465;67.98824874;76.41234349;3
69.49870244;74.4220334;68.12090186;57.50367749;61.93364987;3
75.57395424;81.42644136;54.14369088;59.43856016;64.6056307;3
61.25674663;64.91954317;64.56744285;60.28519787;65.77479706;3
87.4909519;95.16603867;81.79250534;57.41915314;61.81692577;3
76.86544581;82.91545517;71.20466279;56.19782363;60.13032787;3
72.64668415;78.05147114;67.10960196;61.75499133;67.80451183;3
67.7458134;72.40105545;67.09947701;61.84244265;67.92527795;3
72.17481158;77.50742983;81.96957578;60.50865117;66.08337542;3
81.62748276;88.40580366;71.56094483;60.94372569;66.68419262;3
61.83676209;65.58826688;71.69871054;60.49906327;66.070135;3
67.21852134;71.79311873;73.05054072;58.43166904;63.21516201;3
74.94625965;80.70274642;62.25344367;61.30268915;67.17990407;3
75.40175279;81.22790321;72.4587789;53.95174507;57.02860033;3
62.67105977;66.55016303;68.31310162;53.57358672;56.50638166;2
74.67759833;80.39299572;70.4844469;61.16426633;66.98874875;3
76.08317578;82.01354384;79.85110432;56.55710223;60.62647451;3
71.00467275;76.15832859;62.18007928;62.69933196;69.10860127;3
72.98466091;78.44113846;71.86603779;60.26130931;65.74180809;3
74.37339509;80.04226728;60.54209479;62.18625553;68.40006716;3
56.47520897;59.40671152;62.56199737;61.68169742;67.70329644;3
65.19554081;69.46074116;70.89146988;59.17274442;64.23855182;3
68.13889076;72.85425052;59.04708786;62.0215997;68.17268529;3
78.90260253;85.26417704;85.62737156;51.80587144;54.06525104;3
75.63213746;81.49352319;72.76629521;57.23900771;61.5681535;3
81.17975899;87.88960448;65.27809814;66.48071488;74.33051103;3
87.98409357;95.734602;63.2606272;57.42260058;61.82168652;3
66.76085395;71.26545514;75.22730533;59.16985086;64.23455596;3
60.98634589;64.60778703;62.02842082;54.03607842;57.14506067;2
69.40161445;74.31009665;64.60731191;56.15997819;60.07806512;3
73.49516768;79.02972273;61.31353297;64.8023752;72.01280385;3
63.46633672;67.46707057;78.91924378;60.21131666;65.67277062;3
76.02618115;81.94783239;65.8018817;56.7878897;60.94518101;3
62.12295279;65.91822792;64.74730179;62.52858342;68.87280568;3
62.73591072;66.62493236;75.96626068;58.59147362;63.43584453;3
74.72305487;80.44540444;76.53858592;67.76925515;76.10992377;3
77.81236054;84.00719215;63.08760675;58.19197171;62.88415141;3
81.86056352;88.67453206;68.55029932;51.14911986;53.15830838;3
73.89975412;79.4961871;54.79361306;53.11043609;55.8667927;3
75.54014207;81.38745792;66.29563899;62.60507647;68.97843894;3
70.89082846;76.02707281;65.53742964;52.29082402;54.73494746;3
72.09294342;77.41304065;68.53686301;58.01214142;62.63581434;3
64.11759063;68.21792802;69.74052866;58.19295055;62.88550315;3
78.71571274;85.0487041;62.52064276;59.09269888;64.12801274;3
83.78226216;90.89013755;78.58714543;56.65950361;60.76788593;3
76.93959294;83.00094244;64.23829899;50.51903103;52.2881857;3
74.50530024;80.19434616;66.92589221;59.7700969;65.06346715;3
69.83645694;74.81144447;70.33054766;56.35562278;60.34824098;3
70.194118;75.22380664;69.21998175;63.71917247;70.51695245;3
86.29037342;93.7818423;77.37530513;57.618164;62.09175029;3
70.21492326;75.24779388;53.4146281;57.33502511;61.70074896;3
63.13995602;67.09077282;84.97127482;55.37723749;58.99713749;3
67.53767383;72.16108277;67.27142687;55.37257724;58.99070191;3
80.34507477;86.92726268;64.40504529;58.71173293;63.6019169;3
63.39357146;67.3831765;65.05529945;59.71983209;64.99405383;3
68.49037692;73.2594934;76.58526028;61.09994437;66.89992317;3
71.14297507;76.31778302;71.94077983;67.51076402;75.75295984;3
66.0756719;70.47548055;66.45992045;68.24929918;76.77284173;3
79.1621996;85.56347719;72.75869319;57.18377228;61.491876;3
68.33488346;73.08021857;74.90000388;61.93073913;68.04721118;3
72.05810693;77.37287622;68.96583722;63.83512486;70.67707718;3
78.14263558;84.38797984;66.6069397;58.92015501;63.88973786;3
66.38987674;70.83774024;62.17163076;62.39456301;68.68772987;3
64.58709567;68.75923971;68.21363644;61.97764245;68.11198243;3
68.84258784;73.66557187;68.10973952;62.75314448;69.18291381;3
73.27834073;78.77973402;71.80577774;59.92026585;65.27084331;3
66.33215737;70.7711932;68.61136438;58.93622237;63.91192612;3
63.17322704;67.12913235;67.40432099;59.30823549;64.42565853;3
79.01365411;85.39221297;74.71199518;57.48380457;61.90620632;3
68.12356464;72.83658041;65.91847631;65.6365219;73.16472072;3
76.90426361;82.96020981;52.95970249;63.01022226;69.53792597;3
68.59859713;73.38426493;83.79784293;55.07710015;58.58266211;3
79.69012945;86.17214924;66.82756401;63.35800303;70.01819465;3
78.37405423;84.65479194;73.02644002;48.03465894;48.85738615;2
69.19608399;74.07313213;60.26277896;59.77042159;65.06391553;3
69.01889623;73.86884507;65.20732308;59.69409089;64.95850646;3
59.67943156;63.10099169;76.08893856;60.31384695;65.81436008;3
55.77051656;58.59424262;70.28124247;58.56531701;63.39972349;3
71.80254915;77.07823314;75.08376342;53.21508164;56.01130322;3
64.01387356;68.09834834;58.54774526;63.18395985;69.77784931;3
58.95475528;62.26548256;58.1876954;52.98590808;55.69482544;2
73.5980247;79.14831084;75.19183481;54.65573899;58.00078241;3
63.17231868;67.12808507;71.97376061;55.45904973;59.11011629;3
66.91554535;71.44380523;66.21980145;64.04758646;70.97047653;3
68.99860313;73.84544832;81.00767235;63.92792879;70.80523499;3
66.77413143;71.2807633;60.49298048;59.97200609;65.34229413;3
63.48728693;67.49122493;55.53210366;57.07770382;61.34540052;3
56.96220473;59.96818898;64.46230935;54.93417942;58.38529539;2
64.03635059;68.12426303;61.55867294;53.46901757;56.36197664;2
83.98465201;91.12348115;66.8970942;61.47110756;67.41248187;3
70.87840135;76.01274509;73.30185525;62.1198183;68.30832051;3
75.99112241;81.90741172;78.70519238;63.06171421;69.60903391;3
62.92706207;66.84531862;65.70057411;58.88448212;63.84047531;3
79.07434014;85.4621804;70.82876158;53.0819589;55.82746706;3
72.27978489;77.62845788;61.99009539;64.02583225;70.94043501;3
75.30187208;81.11274663;62.3428503;58.92851099;63.90127708;3
62.87915102;66.79008;62.25268845;63.20458719;69.80633468;3
78.0658117;84.29940643;66.18814024;51.33484232;53.41478225;3
72.27304952;77.62069238;79.62330955;66.09313099;73.79527613;3
71.0282514;76.18551338;70.3658356;59.73124875;65.0098197;3
73.19723597;78.686225;64.28731371;58.91147433;63.87775027;3
78.26383371;84.52771416;70.28535055;56.05983055;59.93976599;3
70.67272595;75.77561344;68.26447697;58.8282201;63.76278013;3
53.57712229;56.06538806;58.77432835;60.51448126;66.0914265;2
62.10594524;65.89861922;71.08152016;65.53437837;73.02366537;3
60.77477582;64.36385919;60.52134694;67.44670467;75.66449692;3
71.3381657;76.54282634;62.46422521;62.76561638;69.20013691;3
63.44534785;67.44287164;72.73661748;60.96915653;66.7193114;3
67.36900918;71.96662235;67.02063519;62.0948936;68.27390069;3
64.45583796;68.6079073;71.84421105;58.99245097;63.98957514;3
77.75007038;83.93537526;77.60540706;60.75748755;66.42700662;3
64.72889613;68.9227273;71.15186367;59.91270249;65.26039868;3
78.28368229;84.55059841;78.14636155;60.806;66.494;3
83.61783006;90.70055701;57.36305974;53.65112069;56.61345238;3
52.40507011;54.71408084;75.87072099;59.7622566;65.05264007;3
71.14297507;76.31778302;64.73803995;64.92237666;72.17852015;3
64.86535273;69.08005374;61.4982884;63.02647584;69.56037139;3
79.99522172;86.52390269;57.32418657;50.07416807;51.67385114;3
57.19350742;60.23486738;73.49788092;63.34096637;69.99466784;3
57.6538709;60.76563939;75.72938665;56.33286108;60.31680816;3
58.88631922;62.1865798;73.11314943;59.53754275;64.74232094;3
62.31964125;66.14499815;83.15880922;62.80225856;69.25073801;3
58.9365688;62.24451461;77.81645417;67.30586578;75.47000512;3
68.00744945;72.70270642;70.71651572;52.8977071;55.57302409;3
58.22660018;61.42596256;66.4970176;55.78754966;59.56375906;2
68.89309834;73.72380749;54.16732682;58.73266586;63.63082428;3
53.61477083;56.1087946;64.64335508;52.30230276;54.75079904;2
63.28574745;67.25886177;74.46939475;58.87001911;63.82050258;3
70.82155168;75.94720076;67.80145139;60.06764151;65.47436208;3
68.42956527;73.18938113;72.94535743;61.63107449;67.63338859;3
60.06038138;63.54020441;66.22842426;56.95882923;61.18124036;3
73.26153611;78.76035928;71.43816737;65.47257275;72.93831475;3
73.57954832;79.12700865;83.55152448;59.63292509;64.87403942;3
53.63556642;56.1327707;70.75065838;66.46818569;74.3132088;3
72.53769088;77.9258083;68.64779761;55.27835996;58.86059232;3
72.29597106;77.64711957;81.26414895;49.43525531;50.79154305;3
68.74669811;73.55501665;71.67650205;54.55858039;57.86661102;3
76.71425255;82.74113823;55.6946672;53.96429336;57.04592893;3
83.34787385;90.38931338;59.35536768;51.42315789;53.53674185;3
63.02586048;66.95922737;73.94898893;58.45176637;63.24291546;3
77.6666754;83.83922576;72.62618084;55.36837538;58.98489933;3
69.17648665;74.05053755;69.50469202;71.11970812;80.73673978;3
70.90128424;76.03912771;73.50085201;69.20212949;78.08865501;3
68.24397037;72.97540113;62.62883864;61.12948635;66.94071924;3
68.69012868;73.48979542;69.99965268;56.94580344;61.16325237;3
82.0245511;88.86360009;61.4366092;58.5517469;63.38098381;3
79.60961415;86.07931985;85.85204586;49.5355653;50.93006637;3
63.93781309;68.01065509;67.55212866;64.46363799;71.54502389;3
76.21239451;82.16252543;62.83962847;58.89380262;63.85334648;3
84.49785486;91.71517384;88.95950913;60.88917784;66.60886463;3
71.07215214;76.23612836;48.44377571;60.28351235;65.77246943;3
65.88515834;70.25582962;65.12362626;62.61810226;68.99642692;3
77.38000153;83.50870765;59.92858922;54.13231069;57.27795285;3
62.73965045;66.62924405;59.66932412;55.48921721;59.15177615;3
64.28009005;68.40528029;60.87948799;58.04646302;62.68321083;3
68.74143157;73.54894463;63.33278822;57.24041151;61.57009209;3
64.5408274;68.70589512;57.51729094;61.73827936;67.78143341;3
76.6522523;82.66965559;70.20922254;64.99978648;72.28541943;3
65.84196303;70.20602796;70.53361929;62.80952588;69.26077383;3
77.66180506;83.83361054;64.77256437;58.49839275;63.30730428;3
67.31985156;71.9099465;67.29948626;55.69507997;59.43606282;3
83.19171361;90.2092698;69.67338862;59.65991253;64.91130778;3
73.14216436;78.62273067;70.38113921;55.44206082;59.08665542;3
69.42182058;74.33339313;72.57305805;48.26919943;49.18127541;2
65.05758637;69.30168782;73.90085392;61.30829482;67.18764523;3
59.78596068;63.22381349;77.44837075;64.88956391;72.1332073;3
82.31447186;89.19786167;48.95792398;61.77294475;67.82930466;3
76.91965738;82.97795792;56.33081281;54.22912549;57.41164948;3
56.93263478;59.93409657;64.64397751;55.34685037;58.95517432;2
78.53400252;84.8392029;63.8882247;58.85683576;63.802297;3
73.34849688;78.86061993;68.33657989;56.4994173;60.54681437;3
70.04518597;75.05209677;71.37589893;69.79069625;78.90143768;3
67.91376297;72.59469142;67.29499643;62.05833737;68.22341827;3
87.36857485;95.02494512;65.00373689;59.96640042;65.33455296;3
55.56302444;58.35501641;67.32921378;58.11984287;62.78454491;3
57.36288717;60.43015226;81.55687618;57.8047507;62.34941764;3
53.91688678;56.45711652;76.33602053;59.98257283;65.35688629;3
69.52996347;74.45807554;63.82195608;61.62052686;67.6188228;3
66.9037367;71.43019055;53.66479735;55.83170745;59.62473886;3
80.22072638;86.7838963;65.05166442;66.73063039;74.67563244;3
76.1531;82.09416236;76.81356959;61.25095846;67.10846644;3
66.59380308;71.07285531;76.89749049;56.40207249;60.41238583;3
72.81443079;78.24487314;58.93949782;62.06084894;68.22688663;3
61.87483581;65.63216364;77.93074991;60.63581967;66.25898907;3
69.46222317;74.37997495;61.71949366;58.90344304;63.86665944;3
83.7053803;90.80149728;67.92544883;53.23164081;56.03417065;3
67.4942466;72.11101373;78.40964344;61.12108739;66.92912068;3
85.70585482;93.10792673;75.35049775;50.24774331;51.91355029;3
73.6122492;79.16471084;66.16106015;54.17545621;57.33753476;3
66.07204813;70.47130255;68.2091632;58.49710354;63.30552394;3
66.29286606;70.72589263;59.44923095;57.28625482;61.63339952;3
62.21834969;66.02821494;58.19596135;54.21009295;57.38536645;2
55.0044037;57.71095956;66.61319725;61.43718705;67.36563926;3
73.14007707;78.62032415;64.11660041;60.88597869;66.60444676;3
72.03601644;77.34740719;72.62550031;57.85685384;62.42136958;3
49.59294888;51.47187047;71.27306429;60.84484338;66.54764086;3
76.5651659;82.5692501;64.56432237;58.88448212;63.84047531;3
70.062754;75.07235167;75.98146471;61.33374476;67.22279038;3
69.82540203;74.79869881;72.93342327;60.2374685;65.70888507;3
75.30028728;81.11091946;60.01141463;63.59383273;70.34386424;3
78.44620104;84.73797296;68.17005766;61.37811264;67.28406031;3
61.44551111;65.13717752;63.27853674;58.38818928;63.15511853;3
67.97401415;72.66415749;68.41542171;61.61311152;67.60858257;3
63.7484688;67.79235226;65.28648027;67.48341369;75.71519034;3
52.78588464;55.15313759;46.70958759;62.0541546;68.21764207;2
68.11289626;72.8242804;57.96972681;61.14704346;66.96496478;3
76.3964626;82.37474511;77.47034687;65.33291802;72.74545822;3
60.27367153;63.78611541;64.97881458;64.99711257;72.28172688;3
60.59099764;64.15197375;69.53208748;68.97774987;77.77879744;3
65.10217322;69.35309383;51.55694879;61.52286691;67.48395906;3
75.16901991;80.9595759;63.74806884;52.8977071;55.57302409;3
44.04091118;45.0706976;62.03544189;62.20685422;68.42851297;2
43.97164407;44.99083669;68.84765747;61.54136467;67.50950359;2
58.67973545;61.94840087;72.54183669;56.65087068;60.75596428;3
68.20077505;72.92559947;65.5108143;53.01975219;55.74156255;3
71.16725914;76.34578113;80.75338673;61.06796722;66.85576425;3
72.19766548;77.53377902;82.02926318;56.03143931;59.90055904;3
61.91375991;65.67704084;62.79149346;66.28061059;74.05417653;3
70.73862054;75.85158604;84.21147203;60.07162373;65.47986134;3
60.21714075;63.72093875;62.77562551;51.6040673;53.78656913;2
60.50047109;64.04760196;58.76189624;63.36405753;70.02655564;3
77.35160086;83.47596334;74.93411334;63.7179692;70.51529081;3
59.55465799;62.95713509;71.0291028;58.50713072;63.319371;3
69.55015028;74.48134973;71.71077749;56.58027934;60.658481;3
64.45342212;68.60512197;74.83394273;52.02698507;54.37059843;3
72.10702296;77.42927354;73.60301442;59.04096819;64.05657512;3
55.93672672;58.78587316;63.27372324;63.10967277;69.6752624;3
64.94473741;69.1715796;60.86059915;57.52283418;61.96010434;3
66.71535875;71.21300185;74.59776583;63.50373136;70.21943855;3
79.92160608;86.43902819;54.67427144;61.37359086;67.27781595;3
70.07770325;75.08958727;68.13766612;64.75109334;71.94198604;3
59.63990834;63.05542373;63.24268446;54.06118456;57.17973106;2
87.76454155;95.48147144;65.45213938;56.17893434;60.10424265;3
66.9037367;71.43019055;76.50658444;60.22103347;65.68618908;3
71.39547922;76.60890545;70.52353584;61.98301893;68.11940709;3
70.9889601;76.14021282;69.11815962;59.92356049;65.27539306;3
69.16342176;74.0354745;66.05537061;63.86140561;70.71336966;3
73.08168126;78.55299721;80.12417919;59.10266399;64.14177408;3
66.35711788;70.7999712;78.69702603;55.44298714;59.08793462;3
54.01321136;56.5681731;58.02114828;59.91632182;65.2653968;2
74.15071213;79.78552693;73.22942037;64.37208507;71.41859367;3
76.64519803;82.66152243;68.79202005;59.12484315;64.17240245;3
80.30157023;86.8771045;67.80648067;59.77761251;65.07384585;3
60.07582346;63.55800823;59.59499703;59.32370122;64.44701596;3
59.81935732;63.26231786;64.08567782;55.76641619;59.53457474;2
70.5286546;75.60950765;68.96076644;46.88029188;47.26326022;2
62.1329254;65.92972575;81.65201751;69.73080057;78.81872459;3
81.71427925;88.5058749;61.12701812;63.11589917;69.68386076;3
59.07763484;62.40715546;70.96651899;63.59032799;70.33902437;3
67.57766091;72.20718552;54.61172913;60.01231535;65.39795929;3
67.75389199;72.41036959;69.16112426;52.62368817;55.194617;3
58.16521838;61.35519296;57.32254334;63.41788916;70.10089455;3
67.949933;72.63639335;68.87745968;62.61716639;68.99513453;3
64.50801056;68.66805923;72.36225992;62.01369255;68.1617659;3
78.07396759;84.30880969;55.66449153;60.45531135;66.00971567;3
68.22802579;72.95701797;53.75210429;61.44860371;67.38140512;3
61.81196586;65.55967828;63.47441303;51.98974126;54.3191665;2
73.05044921;78.5169885;67.50624272;62.13422879;68.32822071;3
75.46637182;81.30240515;59.68003001;60.33139929;65.83859902;3
66.2219465;70.64412656;70.93197797;51.9135538;54.21395524;3
58.23170245;61.43184517;61.56526246;55.15054685;58.68408851;2
63.12193381;67.06999428;80.14642089;53.33626726;56.17865479;3
65.72872753;70.07547409;78.10252549;58.07841629;62.72733679;3
60.741901;64.32595645;72.77666913;63.06428308;69.61258139;3
